Date Of Death Year,Date Of Death Month,AgeGroup Gender,AllCausesPer100K,NaturalCausesPer100K,MalignantNeoplasmsPer100K,ChronicLowerRespPer100K,HeartDiseasePer100K,CerebrovascularPer100K
2019,11,45-54 years Female ,16.39130435,13.27536232,4.830917874,0.6280193237,2.275362319,0.5410628019
2019,11,5-14 years Female ,0.4239401496,0.2344139651,0.06982543641,0,0,0
2019,11,55-64 years Female ,38.99726527,36.10756609,13.92889699,2.7301732,6.344576117,1.321786691
2019,11,65-74 years Female ,87.40917213,84.27039905,28.07623585,7.730792138,15.75938058,3.889219774
2019,11,75-84 years Female ,246.3656633,239.0412486,56.56633222,20.42363434,49.5206243,16.08695652
2019,11,85 years and over Female ,880.6855792,853.9007092,86.47754137,41.53664303,241.7257683,70.30732861
2019,11,0-4 years Female ,0.3761755486,0.3239289446,0,0,0,0
2019,11,15-24 years Female ,0.1101532567,0,0,0,0,0
2019,11,25-34 years Female ,0.09743135518,0,0,0,0,0
2019,11,35-44 years Female ,0.2013422819,0.1102588686,0,0,0,0
2019,11,45-54 years Female ,0.2995169082,0.2367149758,0.07729468599,0,0,0
2019,11,5-14 years Female ,0,0,0,0,0,0
2019,11,55-64 years Female ,0.5742935278,0.5241567912,0.1731996354,0,0.08204193254,0
2019,11,65-74 years Female ,1.006551519,0.9708159619,0.2799285289,0.0774270399,0.2620607504,0.06551518761
2019,11,75-84 years Female ,1.783723523,1.772575251,0.3901895206,0,0.4013377926,0.1226309922
2019,11,85 years and over Female ,3.995271868,3.90070922,0.3309692671,0,1.016548463,0.401891253
2019,11,0-4 years Male ,2.317682318,2.157842158,0,0,0,0
2019,11,15-24 years Male ,2.003668042,0.4080696928,0.1146263182,0,0,0
2019,11,25-34 years Male ,2.552462527,0.7408993576,0.1327623126,0,0.1113490364,0
2019,11,35-44 years Male ,3.371813372,1.77008177,0.278980279,0,0.3992303992,0.09139009139
2019,11,45-54 years Male ,5.173439049,3.845391477,0.8671952428,0,0.971258672,0.2130822597
2019,11,5-14 years Male ,0.3199617956,0.2053486151,0.04775549188,0,0,0
2019,11,55-64 years Male ,8.053658537,7.092682927,1.907317073,0.1268292683,1.790243902,0.3609756098
2019,11,65-74 years Male ,12.34693878,11.7414966,3.204081633,0.3129251701,3.013605442,0.5578231293
2019,11,75-84 years Male ,25.04285714,24.15714286,5.871428571,0.8142857143,6.071428571,1.528571429
2019,11,85 years and over Male ,68.36134454,66.55462185,10.46218487,2.941176471,19.78991597,6.008403361
2019,11,0-4 years Male ,0,0,0,0,0,0
2019,11,15-24 years Male ,0.1604768455,0,0,0,0,0
2019,11,25-34 years Male ,0.2398286938,0.09421841542,0,0,0,0
2019,11,35-44 years Male ,0.3415103415,0.202020202,0,0,0.0481000481,0
2019,11,45-54 years Male ,0.5004955401,0.3468780971,0,0,0.09910802775,0
2019,11,5-14 years Male ,0,0,0,0,0,0
2019,11,55-64 years Male ,0.8146341463,0.6536585366,0.1902439024,0,0.1658536585,0
2019,11,65-74 years Male ,1.013605442,0.9523809524,0.231292517,0,0.2585034014,0
2019,11,75-84 years Male ,1.985714286,1.814285714,0.3857142857,0.1428571429,0.4571428571,0
2019,11,85 years and over Male ,3.193277311,3.067226891,0.4621848739,0,0.8823529412,0
2019,11,0-4 years Male ,0.3396603397,0.3296703297,0,0,0,0
2019,11,15-24 years Male ,0.2154974782,0.05043558001,0,0,0,0
2019,11,25-34 years Male ,0.3169164882,0.1284796574,0,0,0,0
2019,11,35-44 years Male ,0.5242905243,0.3463203463,0.101010101,0,0.09139009139,0
2019,11,45-54 years Male ,0.9415262636,0.8126858276,0.2527254708,0,0.1883052527,0.05946481665
2019,11,5-14 years Male ,0,0,0,0,0,0
2019,11,55-64 years Male ,1.804878049,1.624390244,0.5463414634,0.0487804878,0.4634146341,0.1073170732
2019,11,65-74 years Male ,4.285714286,4.06122449,1.510204082,0.08163265306,0.9115646259,0.3401360544
2019,11,75-84 years Male ,11.7,11.27142857,2.914285714,0.4571428571,2.7,0.9857142857
2019,11,85 years and over Male ,31.72268908,30.79831933,5.168067227,0.9663865546,7.941176471,3.361344538
2019,11,0-4 years Male ,3.056943057,2.807192807,0,0,0,0
2019,11,15-24 years Male ,1.989912884,0.3668042182,0.04585052728,0,0.08711600183,0
2019,11,25-34 years Male ,3.139186296,0.9678800857,0.1113490364,0,0.2012847966,0
2019,11,35-44 years Male ,4.30976431,2.453102453,0.303030303,0.0481000481,0.8898508899,0.09139009139
2019,11,45-54 years Male ,7.695738355,5.827552032,0.9762140733,0.1139742319,2.056491576,0.3221010902
2019,11,5-14 years Male ,0.2865329513,0.1480420248,0,0,0,0
2019,11,55-64 years Male ,15.95121951,14.02926829,3.458536585,0.4243902439,4.8,0.6585365854
2019,11,65-74 years Male ,25.10884354,23.80952381,6.367346939,1.074829932,6.693877551,1.401360544
2019,11,75-84 years Male ,39.24285714,38.27142857,9.271428571,1.742857143,10.24285714,2.814285714
2019,11,85 years and over Male ,75.96638655,74.32773109,12.60504202,3.109243697,21.13445378,5.210084034
2019,11,0-4 years Male ,4.515484515,3.906093906,0,0,0,0
2019,11,15-24 years Male ,4.007336084,0.6602475928,0.1375515818,0,0.07794589638,0
2019,11,25-34 years Male ,8.145610278,2.111349036,0.3554603854,0,0.3640256959,0.06423982869
2019,11,35-44 years Male ,12.89081289,5.94997595,1.063011063,0,1.558441558,0.1875901876
2019,11,45-54 years Male ,25.26263627,18.49355798,4.444995045,0.4410307235,5.505450942,0.6144697721
2019,11,5-14 years Male ,0.5682903534,0.2913085005,0.06208213945,0,0,0
2019,11,55-64 years Male ,64.89756098,57.07317073,17.73170732,2.917073171,15.47804878,1.795121951
2019,11,65-74 years Male ,140.2312925,133.1020408,42.02721088,9.088435374,34.55782313,5.31292517
2019,11,75-84 years Male ,344.8428571,330.4285714,83.37142857,23.75714286,85.4,18.14285714
2019,11,85 years and over Male ,1019.159664,981.9327731,148.6554622,49.74789916,309.5378151,59.91596639
2019,11,0-4 years Male ,0.4895104895,0.4095904096,0,0,0,0
2019,11,15-24 years Male ,0.15130674,0,0,0,0,0
2019,11,25-34 years Male ,0.1970021413,0.04710920771,0,0,0,0
2019,11,35-44 years Male ,0.3270803271,0.1924001924,0,0,0,0
2019,11,45-54 years Male ,0.4410307235,0.3468780971,0.06442021804,0,0.09910802775,0
2019,11,5-14 years Male ,0.06685768863,0,0,0,0,0
2019,11,55-64 years Male ,1.07804878,0.9024390244,0.2048780488,0,0.3073170732,0
2019,11,65-74 years Male ,1.782312925,1.653061224,0.462585034,0.1088435374,0.4965986395,0.08163265306
2019,11,75-84 years Male ,2.8,2.742857143,0.6142857143,0.2285714286,0.6714285714,0.1571428571
2019,11,85 years and over Male ,3.949579832,3.865546218,0.5882352941,0,1.218487395,0
2019,12,0-4 years Female ,2.37199582,2.267502612,0,0,0,0
2019,12,75-84 years Female ,8.740245262,8.372352285,1.917502787,0.2898550725,1.694537347,0.9587513935
2019,12,15-24 years Female ,0.7710727969,0.2586206897,0.05268199234,0,0,0
2019,12,25-34 years Female ,1.093888397,0.5890168291,0.2081488043,0,0.06200177148,0
2019,12,35-44 years Female ,1.740172579,1.294343241,0.4985618408,0,0.1534036433,0.07190795781
2019,12,45-54 years Female ,2.90821256,2.536231884,0.9855072464,0,0.3816425121,0.09178743961
2019,12,5-14 years Female ,0.1995012469,0.1496259352,0,0,0,0
2019,12,55-64 years Female ,4.721969006,4.430264357,1.663628077,0.1048313582,0.8432087511,0.2461257976
2019,12,65-74 years Female ,8.737343657,8.46932698,2.721858249,0.3216200119,1.506849315,0.5419892793
2019,12,75-84 years Female ,20.74693423,20.3567447,4.225195095,0.8138238573,4.370122631,1.527313266
2019,12,85 years and over Female ,65.53191489,64.25531915,5.815602837,2.482269504,17.23404255,6.713947991
2019,12,0-4 years Female ,0.1253918495,0.1149425287,0,0,0,0
2019,12,15-24 years Female ,0.08141762452,0,0,0,0,0
2019,12,25-34 years Female ,0.1682905226,0.1018600531,0,0,0,0
2019,12,35-44 years Female ,0.196548418,0.1390220518,0,0,0,0
2019,12,45-54 years Female ,0.3140096618,0.2753623188,0.08212560386,0,0,0
2019,12,5-14 years Female ,0,0,0,0,0,0
2019,12,55-64 years Female ,0.5879671832,0.5241567912,0.1549680948,0,0.07292616226,0
2019,12,65-74 years Female ,0.8695652174,0.8159618821,0.2382370459,0.0893388922,0.1072066706,0
2019,12,75-84 years Female ,1.527313266,1.49386845,0.2006688963,0.1226309922,0.2675585284,0.1114827202
2019,12,85 years and over Female ,3.073286052,3.04964539,0.3309692671,0,0.780141844,0
2019,12,0-4 years Female ,0.303030303,0.2925809822,0,0,0,0
2019,12,15-24 years Female ,0.1197318008,0,0,0,0,0
2019,12,25-34 years Female ,0.1682905226,0.09743135518,0,0,0,0
2019,12,35-44 years Female ,0.297219559,0.2396931927,0.1246404602,0,0,0
2019,12,45-54 years Female ,0.7149758454,0.6183574879,0.3526570048,0,0.07246376812,0
2019,12,5-14 years Female ,0,0,0,0,0,0
2019,12,55-64 years Female ,1.166818596,1.107566089,0.6153144941,0,0.1412944394,0.09115770283
2019,12,65-74 years Female ,3.234067898,3.114949375,1.197141155,0,0.6372840977,0.2144133413
2019,12,85 years and over Female ,33.78250591,32.93144208,4.089834515,1.016548463,8.345153664,3.971631206
2019,12,0-4 years Female ,2.915360502,2.518286311,0,0,0,0
2019,12,15-24 years Female ,0.6657088123,0.2394636015,0,0,0,0
2019,12,25-34 years Female ,1.430469442,0.828166519,0.09300265722,0,0.1417183348,0
2019,12,35-44 years Female ,2.756471716,2.152444871,0.426653883,0,0.493767977,0.1102588686
2019,12,45-54 years Female ,5.444444444,4.792270531,1.231884058,0.1980676329,1.231884058,0.2560386473
2019,12,5-14 years Female ,0.2194513716,0.144638404,0,0,0,0
2019,12,55-64 years Female ,11.13947129,10.54238833,3.23609845,0.5104831358,2.547857794,0.5013673655
2019,12,65-74 years Female ,18.7254318,18.18939845,5.229303157,0.8040500298,4.365693865,1.14353782
2019,12,75-84 years Female ,37.0122631,36.39910814,7.201783724,1.449275362,9.041248606,2.931995541
2019,12,85 years and over Female ,90.16548463,88.88888889,8.959810875,2.505910165,23.94799054,8.439716312
2019,12,0-4 years Female ,3.448275862,3.082549634,0,0,0.1044932079,0
2019,12,15-24 years Female ,1.62835249,0.617816092,0.1293103448,0,0.05268199234,0
2019,12,25-34 years Female ,4.100974314,1.705048716,0.3410097431,0,0.2480070859,0.05314437555
2019,12,35-44 years Female ,7.468839885,4.741131352,1.337488015,0.1006711409,0.6951102589,0.162991371
2019,12,45-54 years Female ,16.25603865,13.38647343,4.719806763,0.6618357488,2.425120773,0.4541062802
2019,12,5-14 years Female ,0.4987531172,0.3341645885,0.04987531172,0,0,0
2019,12,55-64 years Female ,42.00091158,38.67365542,13.90610757,3.38650866,7.133090246,1.431175934
2019,12,65-74 years Female ,93.59142347,90.35139964,29.20786182,8.749255509,17.05777248,3.984514592
2019,12,75-84 years Female ,269.0301003,261.0367893,57.17948718,24.21404682,55.30657748,16.7335563
2019,12,85 years and over Female ,958.534279,929.3853428,89.71631206,49.26713948,265.3664303,75.60283688
2019,12,0-4 years Female ,0.4388714734,0.3761755486,0,0,0,0
2019,12,15-24 years Female ,0.09578544061,0,0,0,0,0
2019,12,25-34 years Female ,0.1505757307,0.05314437555,0,0,0,0
2019,12,35-44 years Female ,0.2205177373,0.1581975072,0,0,0,0
2019,12,45-54 years Female ,0.38647343,0.3140096618,0.1014492754,0,0.08212560386,0
2019,12,5-14 years Female ,0,0,0,0,0,0
2019,12,55-64 years Female ,0.5925250684,0.5423883318,0.1686417502,0,0.09571558797,0
2019,12,65-74 years Female ,1.119714116,1.06611078,0.3335318642,0.09529481834,0.2739726027,0
2019,12,75-84 years Female ,1.962095875,1.884057971,0.4570791527,0.1226309922,0.4682274247,0.1672240803
2019,12,85 years and over Female ,5.177304965,5.059101655,0.4964539007,0,1.749408983,0.3546099291
2019,12,0-4 years Male ,2.777222777,2.497502498,0,0,0,0
2019,12,15-24 years Male ,1.980742779,0.3392939019,0.10087116,0,0,0
2019,12,25-34 years Male ,2.78372591,0.903640257,0.1456102784,0,0.1584582441,0
2019,12,35-44 years Male ,3.617123617,1.943241943,0.303030303,0,0.4280904281,0.1106301106
2019,12,45-54 years Male ,5.763131814,4.49950446,0.9266600595,0,1.21407334,0.2229930624
2019,12,5-14 years Male ,0.2960840497,0.1910219675,0,0,0,0
2019,12,55-64 years Male ,8.507317073,7.443902439,1.892682927,0.1268292683,1.912195122,0.3951219512
2019,12,65-74 years Male ,13.7414966,13.06802721,3.544217687,0.4081632653,3.414965986,0.7551020408
2019,12,75-84 years Male ,27.58571429,26.72857143,6.257142857,0.9285714286,7.271428571,1.528571429
2019,12,85 years and over Male ,74.28571429,71.80672269,10.25210084,3.319327731,19.66386555,6.134453782
2019,12,0-4 years Male ,0.1698301698,0.1098901099,0,0,0,0
2019,12,15-24 years Male ,0.1192113709,0,0,0,0,0
2019,12,25-34 years Male ,0.312633833,0.1113490364,0,0,0,0
2019,12,35-44 years Male ,0.3559403559,0.2260702261,0,0,0.0481000481,0
2019,12,45-54 years Male ,0.5004955401,0.3716551041,0.04955401388,0,0.09910802775,0
2019,12,5-14 years Male ,0,0,0,0,0,0
2019,12,55-64 years Male ,0.9463414634,0.8292682927,0.1463414634,0,0.1853658537,0
2019,12,65-74 years Male ,1.238095238,1.129251701,0.3401360544,0,0.3197278912,0
2019,12,75-84 years Male ,2.042857143,1.9,0.4142857143,0,0.5714285714,0
2019,12,85 years and over Male ,3.025210084,2.81512605,0,0,0.5882352941,0
2019,12,0-4 years Male ,0.3396603397,0.2997002997,0,0,0,0
2019,12,15-24 years Male ,0.2292526364,0.07336084365,0,0,0,0
2019,12,25-34 years Male ,0.295503212,0.09850107066,0,0,0,0
2019,12,35-44 years Male ,0.5146705147,0.3270803271,0.06734006734,0,0.0962000962,0
2019,12,45-54 years Male ,1.149653122,0.9762140733,0.2973240833,0,0.3221010902,0
2019,12,5-14 years Male ,0.06685768863,0,0,0,0,0
2019,12,55-64 years Male ,2.312195122,2.126829268,0.7463414634,0,0.5414634146,0.1365853659
2019,12,65-74 years Male ,4.040816327,3.863945578,1.285714286,0.1020408163,0.8979591837,0.2585034014
2019,12,75-84 years Male ,11.55714286,11.08571429,2.785714286,0.5714285714,2.785714286,0.9285714286
2019,12,85 years and over Male ,37.31092437,36.21848739,5.840336134,1.554621849,9.831932773,2.605042017
2019,12,0-4 years Male ,3.076923077,2.627372627,0,0,0,0
2019,12,15-24 years Male ,2.200825309,0.4080696928,0.05960568547,0,0.05502063274,0
2019,12,25-34 years Male ,3.597430407,1.190578158,0.09421841542,0.05139186296,0.295503212,0
2019,12,35-44 years Male ,4.535834536,2.607022607,0.3415103415,0,0.7888407888,0.1202501203
2019,12,45-54 years Male ,8.047571853,6.238850347,1.065411298,0.1585728444,2.086223984,0.3419226957
2019,12,5-14 years Male ,0.3104106972,0.1814708691,0,0,0,0
2019,12,55-64 years Male ,16.63414634,14.77073171,3.551219512,0.5609756098,4.653658537,0.7463414634
2019,12,65-74 years Male ,25.7755102,24.49659864,6.503401361,1.136054422,7.006802721,1.530612245
2019,12,75-84 years Male ,41.98571429,40.8,9.642857143,2.042857143,10.97142857,2.957142857
2019,12,85 years and over Male ,80.16806723,78.1092437,12.10084034,3.193277311,22.39495798,6.008403361
2019,12,0-4 years Male ,4.885114885,4.215784216,0,0,0,0
2019,12,15-24 years Male ,3.998165979,0.724438331,0.1558917928,0,0.08711600183,0
2019,12,25-34 years Male ,8.398286938,2.321199143,0.3083511777,0,0.4453961456,0.07280513919
2019,12,35-44 years Male ,13.40548341,6.440596441,1.043771044,0.08658008658,1.746031746,0.2116402116
2019,12,45-54 years Male ,26.60059465,19.88602577,4.598612488,0.5203171457,6.060455897,0.5698711596
2019,12,5-14 years Male ,0.6972301815,0.3868194842,0.100286533,0,0,0
2019,12,55-64 years Male ,68.70731707,61.25365854,18.02439024,3.312195122,17.01463415,2.156097561
2019,12,65-74 years Male ,145.9251701,138.3877551,42.3877551,10.87755102,35.83673469,5.040816327
2019,12,75-84 years Male ,370.1285714,355.7285714,84.47142857,27.28571429,93.12857143,19.14285714
2019,12,85 years and over Male ,1083.697479,1043.487395,154.6218487,58.48739496,331.2184874,62.85714286
2019,12,0-4 years Male ,0.5694305694,0.4495504496,0,0,0,0
2019,12,15-24 years Male ,0.2384227419,0.05960568547,0,0,0,0
2019,12,25-34 years Male ,0.2698072805,0.1070663812,0,0,0,0
2019,12,35-44 years Male ,0.3367003367,0.1683501684,0,0,0,0
2019,12,45-54 years Male ,0.574826561,0.4459861249,0.09415262636,0,0.1337958375,0
2019,12,5-14 years Male ,0,0,0,0,0,0
2019,12,55-64 years Male ,1.224390244,1.063414634,0.2682926829,0,0.3609756098,0.05365853659
2019,12,65-74 years Male ,1.836734694,1.741496599,0.3605442177,0.1632653061,0.5170068027,0
2019,12,75-84 years Male ,2.871428571,2.771428571,0.5571428571,0.1857142857,0.8428571429,0.1714285714
2019,12,85 years and over Male ,6.302521008,6.008403361,1.260504202,0,1.680672269,0
